=================
Siretta Limited
=================
GRAPHYTE Network Survey Results
www.siretta.com
+44 1189 769 000
Survey Type, 4G
File Created,24/03/23 13:32:11
IMEI Number,'351626102376784
Hardware Version,'GRAPHYTE LTE V2 (EU)
Application Version,'6.10.19
Firmware Version,'M0F.670010
Filename,'L3241330.csv
Timestamp,'0
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
13,24/03/23 13:47:40,4G,2,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
13,24/03/23 13:47:40,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
13,24/03/23 13:47:40,4G,4,9310,-53,63,48,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-90,-20.0,10,768.0,713.0,Orange,||||||||||||||||
13,24/03/23 13:47:40,4G,5,3000,-59,55,42,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
13,24/03/23 13:47:40,4G,6,9385,-76,32,25,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-110,-20.0,5,775.500,720.500,Bouygues,||||||||
13,24/03/23 13:47:40,4G,8,6300,-71,39,30,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-17.0,10,806.0,847.0,SFR,||||||||||
13,24/03/23 13:47:40,4G,14,227,-84,22,17,208,20,136408854,30127,1,2100 MHz,-,-,-,-,130,-123,-20.0,15,2132.700,1942.700,Bouygues,||||||
13,24/03/23 13:47:40,4G,7,3175,-81,26,20,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
13,24/03/23 13:47:40,4G,10,9460,-81,26,20,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-20.0,10,783.0,728.0,Free,|||||||
13,24/03/23 13:47:40,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
13,24/03/23 13:47:40,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
14,24/03/23 13:48:57,4G,2,1300,-46,72,55,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
14,24/03/23 13:48:57,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
14,24/03/23 13:48:57,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
14,24/03/23 13:48:57,4G,5,3000,-61,52,40,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-101,-20.0,20,2645.0,2525.0,Orange,|||||||||||||
14,24/03/23 13:48:57,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
14,24/03/23 13:48:57,4G,8,6300,-72,38,29,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-15.0,10,806.0,847.0,SFR,||||||||||
14,24/03/23 13:48:57,4G,14,227,-82,25,19,208,20,136408854,30127,1,2100 MHz,-,-,-,-,130,-121,-20.0,15,2132.700,1942.700,Bouygues,|||||||
14,24/03/23 13:48:57,4G,10,9460,-83,23,18,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-120,-20.0,10,783.0,728.0,Free,||||||
14,24/03/23 13:48:57,4G,7,3175,-100,1,1,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-123,-4.0,15,2662.500,2542.500,Bouygues,|
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
15,24/03/23 13:50:12,4G,2,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-8.0,20,1815.0,1720.0,Orange,||||||||||||||||||
15,24/03/23 13:50:12,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
15,24/03/23 13:50:12,4G,4,9310,-61,52,40,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-98,-20.0,10,768.0,713.0,Orange,|||||||||||||
15,24/03/23 13:50:12,4G,5,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
15,24/03/23 13:50:12,4G,6,9385,-75,34,26,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-109,-20.0,5,775.500,720.500,Bouygues,|||||||||
15,24/03/23 13:50:12,4G,8,6300,-68,43,33,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-103,-18.0,10,806.0,847.0,SFR,|||||||||||
15,24/03/23 13:50:12,4G,9,227,-83,23,18,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-122,-20.0,15,2132.700,1942.700,Bouygues,||||||
15,24/03/23 13:50:12,4G,10,9460,-82,25,19,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-20.0,10,783.0,728.0,Free,|||||||
15,24/03/23 13:50:12,4G,7,3175,-82,25,19,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-121,-20.0,15,2662.500,2542.500,Bouygues,|||||||
15,24/03/23 13:50:12,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
15,24/03/23 13:50:12,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
16,24/03/23 13:51:29,4G,2,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
16,24/03/23 13:51:29,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
16,24/03/23 13:51:29,4G,4,9310,-56,59,45,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-93,-20.0,10,768.0,713.0,Orange,|||||||||||||||
16,24/03/23 13:51:29,4G,5,3000,-71,39,30,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-10.0,20,2645.0,2525.0,Orange,||||||||||
16,24/03/23 13:51:29,4G,13,6200,-66,46,35,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-103,-20.0,10,796.0,837.0,Bouygues,||||||||||||
16,24/03/23 13:51:29,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
16,24/03/23 13:51:29,4G,8,6300,-68,43,33,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-20.0,10,806.0,847.0,SFR,|||||||||||
16,24/03/23 13:51:29,4G,21,3000,-79,28,22,208,10,160028440,49922,7,2600 MHz,-,-,-,-,138,-106,-18.0,5,2645.0,2525.0,SFR,|||||||
16,24/03/23 13:51:29,4G,10,9460,-82,25,19,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-20.0,10,783.0,728.0,Free,|||||||
16,24/03/23 13:51:29,4G,7,3175,-77,31,24,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-116,-20.0,15,2662.500,2542.500,Bouygues,||||||||
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
17,24/03/23 13:52:47,4G,2,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
17,24/03/23 13:52:47,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
17,24/03/23 13:52:47,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
17,24/03/23 13:52:47,4G,5,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
17,24/03/23 13:52:47,4G,13,6200,-66,46,35,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-103,-20.0,10,796.0,837.0,Bouygues,||||||||||||
17,24/03/23 13:52:47,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
17,24/03/23 13:52:47,4G,8,6300,-73,36,28,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-14.0,10,806.0,847.0,SFR,|||||||||
17,24/03/23 13:52:47,4G,9,227,-81,26,20,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
17,24/03/23 13:52:47,4G,17,1501,-86,19,15,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-126,-20.0,20,1835.100,1740.100,SFR,|||||
17,24/03/23 13:52:47,4G,7,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
17,24/03/23 13:52:47,4G,10,9460,-96,6,5,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-6.0,10,783.0,728.0,Free,||
17,24/03/23 13:52:47,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
18,24/03/23 13:54:05,4G,2,1300,-38,82,63,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-78,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
18,24/03/23 13:54:05,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
18,24/03/23 13:54:05,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
18,24/03/23 13:54:05,4G,5,3000,-65,47,36,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-14.0,20,2645.0,2525.0,Orange,||||||||||||
18,24/03/23 13:54:05,4G,13,6200,-66,46,35,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-103,-20.0,10,796.0,837.0,Bouygues,||||||||||||
18,24/03/23 13:54:05,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
18,24/03/23 13:54:05,4G,8,6300,-71,39,30,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-17.0,10,806.0,847.0,SFR,||||||||||
18,24/03/23 13:54:05,4G,20,3000,-80,27,21,208,10,160024601,49922,7,2600 MHz,-,-,-,-,138,-105,-17.0,20,2645.0,2525.0,SFR,|||||||
18,24/03/23 13:54:05,4G,9,227,-81,26,20,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
18,24/03/23 13:54:05,4G,7,3175,-98,3,3,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-3.0,15,2662.500,2542.500,Bouygues,|
18,24/03/23 13:54:05,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
19,24/03/23 13:55:22,4G,2,1300,-42,77,59,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-82,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||
19,24/03/23 13:55:22,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
19,24/03/23 13:55:22,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
19,24/03/23 13:55:22,4G,5,3000,-64,48,37,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-15.0,20,2645.0,2525.0,Orange,||||||||||||
19,24/03/23 13:55:22,4G,8,6300,-67,44,34,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-20.0,10,806.0,847.0,SFR,|||||||||||
19,24/03/23 13:55:22,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
19,24/03/23 13:55:22,4G,20,3000,-78,30,23,208,10,160024601,49922,7,2600 MHz,-,-,-,-,138,-105,-17.0,20,2645.0,2525.0,SFR,||||||||
19,24/03/23 13:55:22,4G,9,227,-81,26,20,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
19,24/03/23 13:55:22,4G,10,9460,-93,10,8,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-117,-7.0,10,783.0,728.0,Free,|||
19,24/03/23 13:55:22,4G,7,3175,-99,2,2,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-123,-5.0,15,2662.500,2542.500,Bouygues,|
19,24/03/23 13:55:22,4G,22,1501,-98,3,3,208,10,160028419,49922,3,1800 MHz,-,-,-,-,137,-125,-7.0,20,1835.100,1740.100,SFR,|
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
20,24/03/23 13:56:40,4G,2,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
20,24/03/23 13:56:40,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
20,24/03/23 13:56:40,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
20,24/03/23 13:56:40,4G,5,3000,-59,55,42,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
20,24/03/23 13:56:40,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
20,24/03/23 13:56:40,4G,6,9385,-72,38,29,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-106,-20.0,5,775.500,720.500,Bouygues,||||||||||
20,24/03/23 13:56:40,4G,8,6300,-80,27,21,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-7.0,10,806.0,847.0,SFR,|||||||
20,24/03/23 13:56:40,4G,14,227,-83,23,18,208,20,136408854,30127,1,2100 MHz,-,-,-,-,130,-122,-20.0,15,2132.700,1942.700,Bouygues,||||||
20,24/03/23 13:56:40,4G,7,3175,-76,32,25,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-115,-20.0,15,2662.500,2542.500,Bouygues,||||||||
20,24/03/23 13:56:40,4G,10,9460,-98,3,3,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-121,-6.0,10,783.0,728.0,Free,|
20,24/03/23 13:56:40,4G,18,2825,-90,14,11,208,10,160028416,49922,7,2600 MHz,-,-,-,-,137,-129,-20.0,15,2627.500,2507.500,SFR,||||
20,24/03/23 13:56:40,4G,22,1501,-85,21,16,208,10,160028419,49922,3,1800 MHz,-,-,-,-,137,-125,-20.0,20,1835.100,1740.100,SFR,||||||
20,24/03/23 13:56:40,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
20,24/03/23 13:56:40,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
21,24/03/23 13:57:58,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
21,24/03/23 13:57:58,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
21,24/03/23 13:57:58,4G,4,9310,-58,56,43,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-95,-20.0,10,768.0,713.0,Orange,||||||||||||||
21,24/03/23 13:57:58,4G,5,3000,-70,40,31,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-10.0,20,2645.0,2525.0,Orange,||||||||||
21,24/03/23 13:57:58,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
21,24/03/23 13:57:58,4G,8,6300,-81,26,20,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-6.0,10,806.0,847.0,SFR,|||||||
21,24/03/23 13:57:58,4G,20,3000,-79,28,22,208,10,160024601,49922,7,2600 MHz,-,-,-,-,138,-104,-16.0,10,2645.0,2525.0,SFR,|||||||
21,24/03/23 13:57:58,4G,7,3175,-76,32,25,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-115,-20.0,15,2662.500,2542.500,Bouygues,||||||||
21,24/03/23 13:57:58,4G,10,9460,-89,15,12,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-118,-12.0,10,783.0,728.0,Free,||||
21,24/03/23 13:57:58,4G,22,1501,-88,17,13,208,10,160028419,49922,3,1800 MHz,-,-,-,-,137,-128,-20.0,20,1835.100,1740.100,SFR,|||||
21,24/03/23 13:57:58,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
21,24/03/23 13:57:58,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
22,24/03/23 13:59:15,4G,2,1300,-50,67,51,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
22,24/03/23 13:59:15,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
22,24/03/23 13:59:15,4G,4,9310,-56,59,45,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-93,-20.0,10,768.0,713.0,Orange,|||||||||||||||
22,24/03/23 13:59:15,4G,5,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
22,24/03/23 13:59:15,4G,6,9385,-72,38,29,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-106,-20.0,5,775.500,720.500,Bouygues,||||||||||
22,24/03/23 13:59:15,4G,8,6300,-73,36,28,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-110,-20.0,10,806.0,847.0,SFR,|||||||||
22,24/03/23 13:59:15,4G,17,1501,-88,17,13,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-128,-20.0,20,1835.100,1740.100,SFR,|||||
22,24/03/23 13:59:15,4G,7,3175,-94,9,7,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-116,-3.0,15,2662.500,2542.500,Bouygues,|||
22,24/03/23 13:59:15,4G,10,9460,-99,2,2,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-122,-6.0,10,783.0,728.0,Free,|
22,24/03/23 13:59:15,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
23,24/03/23 14:00:32,4G,2,1300,-49,68,52,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
23,24/03/23 14:00:32,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
23,24/03/23 14:00:32,4G,4,9310,-58,56,43,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-95,-20.0,10,768.0,713.0,Orange,||||||||||||||
23,24/03/23 14:00:32,4G,5,3000,-59,55,42,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
23,24/03/23 14:00:32,4G,13,6200,-66,46,35,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-103,-20.0,10,796.0,837.0,Bouygues,||||||||||||
23,24/03/23 14:00:32,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
23,24/03/23 14:00:32,4G,8,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-20.0,10,806.0,847.0,SFR,|||||||||||
23,24/03/23 14:00:32,4G,7,3175,-77,31,24,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-116,-20.0,15,2662.500,2542.500,Bouygues,||||||||
23,24/03/23 14:00:32,4G,10,9460,-93,10,8,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-120,-10.0,10,783.0,728.0,Free,|||
23,24/03/23 14:00:32,4G,12,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
23,24/03/23 14:00:32,4G,11,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
24,24/03/23 14:01:50,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
24,24/03/23 14:01:50,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
24,24/03/23 14:01:50,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
24,24/03/23 14:01:50,4G,5,3000,-66,46,35,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-13.0,20,2645.0,2525.0,Orange,||||||||||||
24,24/03/23 14:01:50,4G,13,6200,-66,46,35,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-103,-20.0,10,796.0,837.0,Bouygues,||||||||||||
24,24/03/23 14:01:50,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
24,24/03/23 14:01:50,4G,8,6300,-74,35,27,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-104,-13.0,10,806.0,847.0,SFR,|||||||||
24,24/03/23 14:01:50,4G,21,3000,-81,26,20,208,10,160028440,49922,7,2600 MHz,-,-,-,-,138,-105,-16.0,5,2645.0,2525.0,SFR,|||||||
24,24/03/23 14:01:50,4G,7,3175,-98,3,3,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-120,-3.0,15,2662.500,2542.500,Bouygues,|
24,24/03/23 14:01:50,4G,10,9460,-98,3,3,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-121,-6.0,10,783.0,728.0,Free,|
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
25,24/03/23 14:03:07,4G,2,1300,-50,67,51,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
25,24/03/23 14:03:07,4G,3,6400,-52,64,49,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-89,-20.0,10,816.0,857.0,Orange,||||||||||||||||
25,24/03/23 14:03:07,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
25,24/03/23 14:03:07,4G,5,3000,-60,53,41,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-100,-20.0,20,2645.0,2525.0,Orange,||||||||||||||
25,24/03/23 14:03:07,4G,13,6200,-67,44,34,208,20,136422919,30125,20,800 MHz,-,-,-,-,438,-104,-20.0,10,796.0,837.0,Bouygues,|||||||||||
