=================
Siretta Limited
=================
GRAPHYTE Network Survey Results
www.siretta.com
+44 1189 769 000
Survey Type, 4G
File Created,24/03/23 10:32:42
IMEI Number,'351626102376784
Hardware Version,'GRAPHYTE LTE V2 (EU)
Application Version,'6.10.19
Firmware Version,'M0F.670010
Filename,'L3241030.csv
Timestamp,'0
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
12,24/03/23 10:47:05,4G,1,524,-32,90,69,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-71,-20.0,15,2162.400,1972.400,Orange,|||||||||||||||||||||||
12,24/03/23 10:47:05,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
12,24/03/23 10:47:05,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
12,24/03/23 10:47:05,4G,4,9310,-59,55,42,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-96,-20.0,10,768.0,713.0,Orange,||||||||||||||
12,24/03/23 10:47:05,4G,5,3000,-64,48,37,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-13.0,20,2645.0,2525.0,Orange,||||||||||||
12,24/03/23 10:47:05,4G,6,9385,-69,42,32,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-103,-20.0,5,775.500,720.500,Bouygues,|||||||||||
12,24/03/23 10:47:05,4G,7,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-20.0,10,806.0,847.0,SFR,|||||||||||
12,24/03/23 10:47:05,4G,16,227,-80,27,21,208,20,136408854,30127,1,2100 MHz,-,-,-,-,130,-119,-20.0,15,2132.700,1942.700,Bouygues,|||||||
12,24/03/23 10:47:05,4G,9,9460,-90,14,11,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-113,-6.0,10,783.0,728.0,Free,||||
12,24/03/23 10:47:05,4G,11,1501,-98,3,3,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-129,-11.0,20,1835.100,1740.100,SFR,|
12,24/03/23 10:47:05,4G,15,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
12,24/03/23 10:47:05,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
13,24/03/23 10:48:22,4G,1,524,-35,86,66,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-74,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||
13,24/03/23 10:48:22,4G,2,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
13,24/03/23 10:48:22,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
13,24/03/23 10:48:22,4G,4,9310,-57,57,44,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-94,-20.0,10,768.0,713.0,Orange,|||||||||||||||
13,24/03/23 10:48:22,4G,5,3000,-67,44,34,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-10.0,20,2645.0,2525.0,Orange,|||||||||||
13,24/03/23 10:48:22,4G,6,9385,-69,42,32,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-103,-20.0,5,775.500,720.500,Bouygues,|||||||||||
13,24/03/23 10:48:22,4G,7,6300,-82,25,19,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-7.0,10,806.0,847.0,SFR,|||||||
13,24/03/23 10:48:22,4G,10,227,-78,30,23,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-117,-20.0,15,2132.700,1942.700,Bouygues,||||||||
13,24/03/23 10:48:22,4G,17,3175,-81,26,20,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
13,24/03/23 10:48:22,4G,9,9460,-87,18,14,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-114,-10.0,10,783.0,728.0,Free,|||||
13,24/03/23 10:48:22,4G,15,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
13,24/03/23 10:48:22,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
14,24/03/23 10:49:40,4G,1,524,-33,89,68,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-72,-20.0,15,2162.400,1972.400,Orange,|||||||||||||||||||||||
14,24/03/23 10:49:40,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
14,24/03/23 10:49:40,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
14,24/03/23 10:49:40,4G,4,9310,-58,56,43,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-95,-20.0,10,768.0,713.0,Orange,||||||||||||||
14,24/03/23 10:49:40,4G,5,3000,-63,50,38,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-13.0,20,2645.0,2525.0,Orange,|||||||||||||
14,24/03/23 10:49:40,4G,6,9385,-71,39,30,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-105,-20.0,5,775.500,720.500,Bouygues,||||||||||
14,24/03/23 10:49:40,4G,20,6200,-71,39,30,208,20,136352518,30125,20,800 MHz,-,-,-,-,264,-108,-20.0,10,796.0,837.0,Bouygues,||||||||||
14,24/03/23 10:49:40,4G,7,6300,-76,32,25,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-13.0,10,806.0,847.0,SFR,||||||||
14,24/03/23 10:49:40,4G,10,227,-78,30,23,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-117,-20.0,15,2132.700,1942.700,Bouygues,||||||||
14,24/03/23 10:49:40,4G,17,3175,-80,27,21,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-119,-20.0,15,2662.500,2542.500,Bouygues,|||||||
14,24/03/23 10:49:40,4G,9,9460,-89,15,12,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-113,-7.0,10,783.0,728.0,Free,||||
14,24/03/23 10:49:40,4G,11,1501,-100,1,1,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-128,-8.0,20,1835.100,1740.100,SFR,|
14,24/03/23 10:49:40,4G,15,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
14,24/03/23 10:49:40,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
15,24/03/23 10:50:58,4G,1,524,-37,84,64,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-76,-20.0,15,2162.400,1972.400,Orange,|||||||||||||||||||||
15,24/03/23 10:50:58,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
15,24/03/23 10:50:58,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
15,24/03/23 10:50:58,4G,4,9310,-57,57,44,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-94,-20.0,10,768.0,713.0,Orange,|||||||||||||||
15,24/03/23 10:50:58,4G,5,3000,-69,42,32,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-9.0,20,2645.0,2525.0,Orange,|||||||||||
15,24/03/23 10:50:58,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
15,24/03/23 10:50:58,4G,7,6300,-80,27,21,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-9.0,10,806.0,847.0,SFR,|||||||
15,24/03/23 10:50:58,4G,10,227,-79,28,22,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-118,-20.0,15,2132.700,1942.700,Bouygues,|||||||
15,24/03/23 10:50:58,4G,9,9460,-83,23,18,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-115,-15.0,10,783.0,728.0,Free,||||||
15,24/03/23 10:50:58,4G,11,1501,-86,19,15,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-126,-20.0,20,1835.100,1740.100,SFR,|||||
15,24/03/23 10:50:58,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
16,24/03/23 10:52:17,4G,1,524,-36,85,65,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-75,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||
16,24/03/23 10:52:17,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
16,24/03/23 10:52:17,4G,3,6400,-51,65,50,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-88,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
16,24/03/23 10:52:17,4G,4,9310,-63,50,38,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-100,-20.0,10,768.0,713.0,Orange,|||||||||||||
16,24/03/23 10:52:17,4G,5,3000,-68,43,33,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-10.0,20,2645.0,2525.0,Orange,|||||||||||
16,24/03/23 10:52:17,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
16,24/03/23 10:52:17,4G,7,6300,-82,25,19,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-109,-10.0,10,806.0,847.0,SFR,|||||||
16,24/03/23 10:52:17,4G,10,227,-80,27,21,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-119,-20.0,15,2132.700,1942.700,Bouygues,|||||||
16,24/03/23 10:52:17,4G,17,3175,-81,26,20,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
16,24/03/23 10:52:17,4G,9,9460,-92,11,9,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-115,-6.0,10,783.0,728.0,Free,|||
16,24/03/23 10:52:17,4G,21,2825,-86,19,15,208,10,160028416,49922,7,2600 MHz,-,-,-,-,137,-125,-20.0,15,2627.500,2507.500,SFR,|||||
16,24/03/23 10:52:17,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
16,24/03/23 10:52:17,4G,22,9235,-106,0,0,208,10,159933464,49922,28,700 MHz,-,-,-,-,164,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
17,24/03/23 10:53:37,4G,1,524,-35,86,66,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-74,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||
17,24/03/23 10:53:37,4G,2,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
17,24/03/23 10:53:37,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
17,24/03/23 10:53:37,4G,4,9310,-59,55,42,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-96,-20.0,10,768.0,713.0,Orange,||||||||||||||
17,24/03/23 10:53:37,4G,5,3000,-55,60,46,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-95,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
17,24/03/23 10:53:37,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
17,24/03/23 10:53:37,4G,7,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-20.0,10,806.0,847.0,SFR,|||||||||||
17,24/03/23 10:53:37,4G,17,3175,-82,25,19,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-121,-20.0,15,2662.500,2542.500,Bouygues,|||||||
17,24/03/23 10:53:37,4G,16,227,-95,7,6,208,20,136408854,30127,1,2100 MHz,-,-,-,-,130,-117,-3.0,15,2132.700,1942.700,Bouygues,||
17,24/03/23 10:53:37,4G,9,9460,-86,19,15,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-114,-11.0,10,783.0,728.0,Free,|||||
17,24/03/23 10:53:37,4G,21,2825,-87,18,14,208,10,160028416,49922,7,2600 MHz,-,-,-,-,137,-126,-20.0,15,2627.500,2507.500,SFR,|||||
17,24/03/23 10:53:37,4G,11,1501,-86,19,15,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-126,-20.0,20,1835.100,1740.100,SFR,|||||
17,24/03/23 10:53:37,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
17,24/03/23 10:53:37,4G,15,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
18,24/03/23 10:54:56,4G,1,524,-29,94,72,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-68,-20.0,15,2162.400,1972.400,Orange,||||||||||||||||||||||||
18,24/03/23 10:54:56,4G,2,1300,-36,85,65,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-20.0,20,1815.0,1720.0,Orange,||||||||||||||||||||||
18,24/03/23 10:54:56,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
18,24/03/23 10:54:56,4G,4,9310,-59,55,42,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-96,-20.0,10,768.0,713.0,Orange,||||||||||||||
18,24/03/23 10:54:56,4G,5,3000,-69,42,32,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-9.0,20,2645.0,2525.0,Orange,|||||||||||
18,24/03/23 10:54:56,4G,6,9385,-68,43,33,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-102,-20.0,5,775.500,720.500,Bouygues,|||||||||||
18,24/03/23 10:54:56,4G,7,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-20.0,10,806.0,847.0,SFR,|||||||||||
18,24/03/23 10:54:56,4G,10,227,-77,31,24,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-116,-20.0,15,2132.700,1942.700,Bouygues,||||||||
18,24/03/23 10:54:56,4G,17,3175,-81,26,20,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
18,24/03/23 10:54:56,4G,12,1850,-85,21,16,208,20,136425729,30125,3,1800 MHz,-,-,-,-,438,-125,-20.0,20,1870.0,1775.0,Bouygues,||||||
18,24/03/23 10:54:56,4G,9,9460,-89,15,12,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-112,-6.0,10,783.0,728.0,Free,||||
18,24/03/23 10:54:56,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
18,24/03/23 10:54:56,4G,15,9235,-106,0,0,208,10,160028440,49922,28,700 MHz,-,-,-,-,137,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
19,24/03/23 10:56:14,4G,2,1300,-50,67,51,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,|||||||||||||||||
19,24/03/23 10:56:14,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
19,24/03/23 10:56:14,4G,4,9310,-57,57,44,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-94,-20.0,10,768.0,713.0,Orange,|||||||||||||||
19,24/03/23 10:56:14,4G,5,3000,-55,60,46,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-95,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
19,24/03/23 10:56:14,4G,6,9385,-69,42,32,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-103,-20.0,5,775.500,720.500,Bouygues,|||||||||||
19,24/03/23 10:56:14,4G,7,6300,-83,23,18,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-6.0,10,806.0,847.0,SFR,||||||
19,24/03/23 10:56:14,4G,10,227,-78,30,23,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-117,-20.0,15,2132.700,1942.700,Bouygues,||||||||
19,24/03/23 10:56:14,4G,17,3175,-82,25,19,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-121,-20.0,15,2662.500,2542.500,Bouygues,|||||||
19,24/03/23 10:56:14,4G,12,1850,-85,21,16,208,20,136425729,30125,3,1800 MHz,-,-,-,-,438,-125,-20.0,20,1870.0,1775.0,Bouygues,||||||
19,24/03/23 10:56:14,4G,9,9460,-87,18,14,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-114,-10.0,10,783.0,728.0,Free,|||||
19,24/03/23 10:56:14,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
20,24/03/23 10:57:32,4G,2,1300,-47,71,54,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-75,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
20,24/03/23 10:57:32,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
20,24/03/23 10:57:32,4G,4,9310,-58,56,43,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-95,-20.0,10,768.0,713.0,Orange,||||||||||||||
20,24/03/23 10:57:32,4G,23,1300,-60,53,41,000,10,160024601,49922,3,1800 MHz,-,-,-,-,395,-87,-18.0,5,1815.0,1720.0,unknown,||||||||||||||
20,24/03/23 10:57:32,4G,5,3000,-55,60,46,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-95,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
20,24/03/23 10:57:32,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
20,24/03/23 10:57:32,4G,7,6300,-78,30,23,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-105,-10.0,10,806.0,847.0,SFR,||||||||
20,24/03/23 10:57:32,4G,10,227,-78,30,23,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-117,-20.0,15,2132.700,1942.700,Bouygues,||||||||
20,24/03/23 10:57:32,4G,17,3175,-82,25,19,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-121,-20.0,15,2662.500,2542.500,Bouygues,|||||||
20,24/03/23 10:57:32,4G,9,9460,-90,14,11,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-113,-6.0,10,783.0,728.0,Free,||||
20,24/03/23 10:57:32,4G,11,1501,-78,30,23,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-118,-20.0,20,1835.100,1740.100,SFR,||||||||
20,24/03/23 10:57:32,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
20,24/03/23 10:57:32,4G,22,9235,-106,0,0,208,10,159933464,49922,28,700 MHz,-,-,-,-,164,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
21,24/03/23 10:58:50,4G,2,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
21,24/03/23 10:58:50,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
21,24/03/23 10:58:50,4G,4,9310,-58,56,43,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-95,-20.0,10,768.0,713.0,Orange,||||||||||||||
21,24/03/23 10:58:50,4G,5,3000,-64,48,37,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-98,-14.0,20,2645.0,2525.0,Orange,||||||||||||
21,24/03/23 10:58:50,4G,6,9385,-69,42,32,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-103,-20.0,5,775.500,720.500,Bouygues,|||||||||||
21,24/03/23 10:58:50,4G,7,6300,-83,23,18,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-6.0,10,806.0,847.0,SFR,||||||
21,24/03/23 10:58:50,4G,17,3175,-82,25,19,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-121,-20.0,15,2662.500,2542.500,Bouygues,|||||||
21,24/03/23 10:58:50,4G,16,227,-81,26,20,208,20,136408854,30127,1,2100 MHz,-,-,-,-,130,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
21,24/03/23 10:58:50,4G,9,9460,-84,22,17,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-113,-12.0,10,783.0,728.0,Free,||||||
21,24/03/23 10:58:50,4G,11,1501,-102,0,0,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-128,-6.0,20,1835.100,1740.100,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
22,24/03/23 11:00:07,4G,2,1300,-50,67,51,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-6.0,20,1815.0,1720.0,Orange,|||||||||||||||||
22,24/03/23 11:00:07,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
22,24/03/23 11:00:07,4G,4,9310,-60,53,41,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-97,-20.0,10,768.0,713.0,Orange,||||||||||||||
22,24/03/23 11:00:07,4G,5,3000,-55,60,46,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-95,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
22,24/03/23 11:00:07,4G,6,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
22,24/03/23 11:00:07,4G,7,6300,-69,42,32,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-106,-20.0,10,806.0,847.0,SFR,|||||||||||
22,24/03/23 11:00:07,4G,17,3175,-81,26,20,208,20,136422915,30125,7,2600 MHz,-,-,-,-,440,-120,-20.0,15,2662.500,2542.500,Bouygues,|||||||
22,24/03/23 11:00:07,4G,9,9460,-91,13,10,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-114,-6.0,10,783.0,728.0,Free,||||
22,24/03/23 11:00:07,4G,11,1501,-89,15,12,208,10,160024580,49922,3,1800 MHz,-,-,-,-,436,-129,-20.0,20,1835.100,1740.100,SFR,||||
22,24/03/23 11:00:07,4G,14,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
22,24/03/23 11:00:07,4G,22,9235,-106,0,0,208,10,159933464,49922,28,700 MHz,-,-,-,-,164,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
23,24/03/23 11:01:25,4G,2,1300,-48,69,53,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-76,-7.0,20,1815.0,1720.0,Orange,||||||||||||||||||
23,24/03/23 11:01:25,4G,3,6400,-50,67,51,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-87,-20.0,10,816.0,857.0,Orange,|||||||||||||||||
23,24/03/23 11:01:25,4G,4,9310,-63,50,38,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-100,-20.0,10,768.0,713.0,Orange,|||||||||||||
23,24/03/23 11:01:25,4G,5,3000,-55,60,46,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-95,-20.0,20,2645.0,2525.0,Orange,|||||||||||||||
